left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
92.0	93.0	health	0.375	1.0	NA	74	438
0.0	0.0	NA	0.0	-1.0	fail	75	438
0.0	0.0	NA	0.0	-1.0	fail	76	438
94.0	95.0	Medu	0.625	1.0	NA	77	438
0.0	0.0	NA	0.0	-1.0	fail	78	438
0.0	0.0	NA	0.0	-1.0	pass	79	438
96.0	97.0	Fedu	0.625	1.0	NA	80	438
0.0	0.0	NA	0.0	-1.0	pass	81	438
0.0	0.0	NA	0.0	-1.0	pass	82	438
0.0	0.0	NA	0.0	-1.0	fail	83	438
98.0	99.0	G2	0.4473684210526315	1.0	NA	84	438
0.0	0.0	NA	0.0	-1.0	fail	85	438
0.0	0.0	NA	0.0	-1.0	pass	86	438
100.0	101.0	Medu	0.625	1.0	NA	87	438
102.0	103.0	freetime	0.5	1.0	NA	88	438
104.0	105.0	studytime	0.8333333333333333	1.0	NA	89	438
106.0	107.0	absences	0.02666666666666667	1.0	NA	90	438
0.0	0.0	NA	0.0	-1.0	fail	91	438
0.0	0.0	NA	0.0	-1.0	fail	92	438
0.0	0.0	NA	0.0	-1.0	pass	93	438
0.0	0.0	NA	0.0	-1.0	fail	94	438
0.0	0.0	NA	0.0	-1.0	pass	95	438
0.0	0.0	NA	0.0	-1.0	pass	96	438
108.0	109.0	studytime	0.16666666666666666	1.0	NA	97	438
0.0	0.0	NA	0.0	-1.0	fail	98	438
0.0	0.0	NA	0.0	-1.0	pass	99	438
0.0	0.0	NA	0.0	-1.0	fail	100	438
0.0	0.0	NA	0.0	-1.0	pass	101	438
0.0	0.0	NA	0.0	-1.0	pass	102	438
0.0	0.0	NA	0.0	-1.0	fail	103	438
0.0	0.0	NA	0.0	-1.0	pass	104	438
0.0	0.0	NA	0.0	-1.0	fail	105	438
110.0	111.0	studytime	0.16666666666666666	1.0	NA	106	438
0.0	0.0	NA	0.0	-1.0	pass	107	438
0.0	0.0	NA	0.0	-1.0	pass	108	438
0.0	0.0	NA	0.0	-1.0	fail	109	438
0.0	0.0	NA	0.0	-1.0	pass	110	438
0.0	0.0	NA	0.0	-1.0	fail	111	438
2.0	3.0	G2	0.5	1.0	NA	1	439
4.0	5.0	famrel	0.875	1.0	NA	2	439
6.0	7.0	studytime	0.5	1.0	NA	3	439
8.0	9.0	romantic	1.0	1.0	NA	4	439
10.0	11.0	G2	0.4473684210526315	1.0	NA	5	439
12.0	13.0	G1	0.46875	1.0	NA	6	439
14.0	15.0	age	0.3571428571428571	1.0	NA	7	439
16.0	17.0	Pstatus	1.0	1.0	NA	8	439
18.0	19.0	Fedu	0.375	1.0	NA	9	439
20.0	21.0	Walc	0.875	1.0	NA	10	439
22.0	23.0	traveltime	0.16666666666666666	1.0	NA	11	439
24.0	25.0	guardian	1.0	1.0	NA	12	439
0.0	0.0	NA	0.0	-1.0	pass	13	439
0.0	0.0	NA	0.0	-1.0	pass	14	439
26.0	27.0	G1	0.5	1.0	NA	15	439
28.0	29.0	Medu	0.875	1.0	NA	16	439
30.0	31.0	studytime	0.5	1.0	NA	17	439
32.0	33.0	health	0.875	1.0	NA	18	439
0.0	0.0	NA	0.0	-1.0	fail	19	439
0.0	0.0	NA	0.0	-1.0	fail	20	439
34.0	35.0	romantic	1.0	1.0	NA	21	439
36.0	37.0	schoolsup	1.0	1.0	NA	22	439
0.0	0.0	NA	0.0	-1.0	pass	23	439
38.0	39.0	activities	1.0	1.0	NA	24	439
40.0	41.0	absences	0.04	1.0	NA	25	439
42.0	43.0	Fedu	0.875	1.0	NA	26	439
0.0	0.0	NA	0.0	-1.0	pass	27	439
0.0	0.0	NA	0.0	-1.0	pass	28	439
0.0	0.0	NA	0.0	-1.0	fail	29	439
44.0	45.0	G1	0.34375	1.0	NA	30	439
0.0	0.0	NA	0.0	-1.0	fail	31	439
0.0	0.0	NA	0.0	-1.0	fail	32	439
46.0	47.0	goout	0.875	1.0	NA	33	439
48.0	49.0	traveltime	0.3333333333333333	1.0	NA	34	439
0.0	0.0	NA	0.0	-1.0	fail	35	439
50.0	51.0	freetime	0.625	1.0	NA	36	439
0.0	0.0	NA	0.0	-1.0	fail	37	439
0.0	0.0	NA	0.0	-1.0	pass	38	439
52.0	53.0	G1	0.40625	1.0	NA	39	439
0.0	0.0	NA	0.0	-1.0	pass	40	439
54.0	55.0	reason	7.0	1.0	NA	41	439
0.0	0.0	NA	0.0	-1.0	fail	42	439
0.0	0.0	NA	0.0	-1.0	pass	43	439
56.0	57.0	famsup	1.0	1.0	NA	44	439
58.0	59.0	famrel	0.625	1.0	NA	45	439
0.0	0.0	NA	0.0	-1.0	fail	46	439
0.0	0.0	NA	0.0	-1.0	pass	47	439
0.0	0.0	NA	0.0	-1.0	fail	48	439
0.0	0.0	NA	0.0	-1.0	pass	49	439
0.0	0.0	NA	0.0	-1.0	pass	50	439
60.0	61.0	Mjob	12.0	1.0	NA	51	439
0.0	0.0	NA	0.0	-1.0	pass	52	439
62.0	63.0	goout	0.625	1.0	NA	53	439
0.0	0.0	NA	0.0	-1.0	pass	54	439
64.0	65.0	Walc	0.25	1.0	NA	55	439
66.0	67.0	absences	0.09333333333333334	1.0	NA	56	439
0.0	0.0	NA	0.0	-1.0	fail	57	439
68.0	69.0	address	1.0	1.0	NA	58	439
70.0	71.0	failures	0.3333333333333333	1.0	NA	59	439
0.0	0.0	NA	0.0	-1.0	pass	60	439
72.0	73.0	age	0.3571428571428571	1.0	NA	61	439
0.0	0.0	NA	0.0	-1.0	fail	62	439
0.0	0.0	NA	0.0	-1.0	pass	63	439
0.0	0.0	NA	0.0	-1.0	fail	64	439
0.0	0.0	NA	0.0	-1.0	pass	65	439
74.0	75.0	Mjob	1.0	1.0	NA	66	439
0.0	0.0	NA	0.0	-1.0	pass	67	439
0.0	0.0	NA	0.0	-1.0	pass	68	439
0.0	0.0	NA	0.0	-1.0	fail	69	439
76.0	77.0	schoolsup	1.0	1.0	NA	70	439
0.0	0.0	NA	0.0	-1.0	fail	71	439
0.0	0.0	NA	0.0	-1.0	fail	72	439
0.0	0.0	NA	0.0	-1.0	pass	73	439
0.0	0.0	NA	0.0	-1.0	pass	74	439
0.0	0.0	NA	0.0	-1.0	fail	75	439
78.0	79.0	age	0.21428571428571427	1.0	NA	76	439
0.0	0.0	NA	0.0	-1.0	fail	77	439
0.0	0.0	NA	0.0	-1.0	pass	78	439
80.0	81.0	Medu	0.625	1.0	NA	79	439
0.0	0.0	NA	0.0	-1.0	pass	80	439
0.0	0.0	NA	0.0	-1.0	fail	81	439
2.0	3.0	goout	0.625	1.0	NA	1	440
4.0	5.0	G1	0.46875	1.0	NA	2	440
6.0	7.0	G1	0.46875	1.0	NA	3	440
8.0	9.0	age	0.3571428571428571	1.0	NA	4	440
10.0	11.0	G2	0.23684210526315788	1.0	NA	5	440
12.0	13.0	G2	0.5	1.0	NA	6	440
14.0	15.0	Fjob	15.0	1.0	NA	7	440
16.0	17.0	romantic	1.0	1.0	NA	8	440
18.0	19.0	absences	0.12	1.0	NA	9	440
0.0	0.0	NA	0.0	-1.0	fail	10	440
0.0	0.0	NA	0.0	-1.0	pass	11	440
20.0	21.0	G2	0.39473684210526316	1.0	NA	12	440
22.0	23.0	Medu	0.875	1.0	NA	13	440
0.0	0.0	NA	0.0	-1.0	pass	14	440
24.0	25.0	schoolsup	1.0	1.0	NA	15	440
26.0	27.0	absences	0.09333333333333334	1.0	NA	16	440
28.0	29.0	G2	0.5	1.0	NA	17	440
30.0	31.0	famsize	1.0	1.0	NA	18	440
0.0	0.0	NA	0.0	-1.0	fail	19	440
0.0	0.0	NA	0.0	-1.0	fail	20	440
32.0	33.0	Fjob	4.0	1.0	NA	21	440
0.0	0.0	NA	0.0	-1.0	pass	22	440
34.0	35.0	health	0.625	1.0	NA	23	440
0.0	0.0	NA	0.0	-1.0	pass	24	440
0.0	0.0	NA	0.0	-1.0	fail	25	440
36.0	37.0	Medu	0.875	1.0	NA	26	440
38.0	39.0	studytime	0.16666666666666666	1.0	NA	27	440
0.0	0.0	NA	0.0	-1.0	fail	28	440
0.0	0.0	NA	0.0	-1.0	pass	29	440
0.0	0.0	NA	0.0	-1.0	fail	30	440
0.0	0.0	NA	0.0	-1.0	pass	31	440
40.0	41.0	G1	0.28125	1.0	NA	32	440
0.0	0.0	NA	0.0	-1.0	fail	33	440
0.0	0.0	NA	0.0	-1.0	pass	34	440
42.0	43.0	studytime	0.3333333333333333	1.0	NA	35	440
44.0	45.0	famsize	1.0	1.0	NA	36	440
46.0	47.0	G2	0.5	1.0	NA	37	440
48.0	49.0	Walc	0.5	1.0	NA	38	440
0.0	0.0	NA	0.0	-1.0	fail	39	440
0.0	0.0	NA	0.0	-1.0	fail	40	440
50.0	51.0	famsize	1.0	1.0	NA	41	440
0.0	0.0	NA	0.0	-1.0	pass	42	440
0.0	0.0	NA	0.0	-1.0	fail	43	440
52.0	53.0	G1	0.15625	1.0	NA	44	440
54.0	55.0	absences	0.013333333333333334	1.0	NA	45	440
0.0	0.0	NA	0.0	-1.0	fail	46	440
0.0	0.0	NA	0.0	-1.0	pass	47	440
0.0	0.0	NA	0.0	-1.0	fail	48	440
0.0	0.0	NA	0.0	-1.0	pass	49	440
56.0	57.0	famrel	0.5	1.0	NA	50	440
0.0	0.0	NA	0.0	-1.0	fail	51	440
0.0	0.0	NA	0.0	-1.0	fail	52	440
58.0	59.0	absences	0.013333333333333334	1.0	NA	53	440
0.0	0.0	NA	0.0	-1.0	pass	54	440
0.0	0.0	NA	0.0	-1.0	fail	55	440
0.0	0.0	NA	0.0	-1.0	fail	56	440
0.0	0.0	NA	0.0	-1.0	pass	57	440
60.0	61.0	freetime	0.625	1.0	NA	58	440
62.0	63.0	Mjob	5.0	1.0	NA	59	440
0.0	0.0	NA	0.0	-1.0	fail	60	440
64.0	65.0	Walc	0.375	1.0	NA	61	440
66.0	67.0	famrel	0.625	1.0	NA	62	440
68.0	69.0	freetime	0.375	1.0	NA	63	440
0.0	0.0	NA	0.0	-1.0	fail	64	440
0.0	0.0	NA	0.0	-1.0	pass	65	440
70.0	71.0	Medu	0.375	1.0	NA	66	440
0.0	0.0	NA	0.0	-1.0	pass	67	440
0.0	0.0	NA	0.0	-1.0	pass	68	440
0.0	0.0	NA	0.0	-1.0	fail	69	440
0.0	0.0	NA	0.0	-1.0	pass	70	440
0.0	0.0	NA	0.0	-1.0	fail	71	440
2.0	3.0	G1	0.46875	1.0	NA	1	441
4.0	5.0	G2	0.5	1.0	NA	2	441
6.0	7.0	failures	0.5	1.0	NA	3	441
8.0	9.0	Fedu	0.625	1.0	NA	4	441
10.0	11.0	famsize	1.0	1.0	NA	5	441
12.0	13.0	Mjob	12.0	1.0	NA	6	441
14.0	15.0	health	0.75	1.0	NA	7	441
16.0	17.0	G2	0.39473684210526316	1.0	NA	8	441
18.0	19.0	Mjob	15.0	1.0	NA	9	441
20.0	21.0	Fjob	4.0	1.0	NA	10	441
22.0	23.0	failures	0.16666666666666666	1.0	NA	11	441
24.0	25.0	G2	0.5	1.0	NA	12	441
0.0	0.0	NA	0.0	-1.0	pass	13	441
0.0	0.0	NA	0.0	-1.0	pass	14	441
0.0	0.0	NA	0.0	-1.0	fail	15	441
0.0	0.0	NA	0.0	-1.0	fail	16	441
26.0	27.0	schoolsup	1.0	1.0	NA	17	441
0.0	0.0	NA	0.0	-1.0	fail	18	441
28.0	29.0	address	1.0	1.0	NA	19	441
30.0	31.0	goout	0.75	1.0	NA	20	441
0.0	0.0	NA	0.0	-1.0	pass	21	441
32.0	33.0	famrel	0.625	1.0	NA	22	441
0.0	0.0	NA	0.0	-1.0	fail	23	441
0.0	0.0	NA	0.0	-1.0	fail	24	441
0.0	0.0	NA	0.0	-1.0	pass	25	441
34.0	35.0	internet	1.0	1.0	NA	26	441
36.0	37.0	absences	0.06666666666666667	1.0	NA	27	441
0.0	0.0	NA	0.0	-1.0	pass	28	441
38.0	39.0	G2	0.4473684210526315	1.0	NA	29	441
0.0	0.0	NA	0.0	-1.0	pass	30	441
40.0	41.0	freetime	0.625	1.0	NA	31	441
0.0	0.0	NA	0.0	-1.0	pass	32	441
42.0	43.0	Walc	0.125	1.0	NA	33	441
44.0	45.0	absences	0.04	1.0	NA	34	441
46.0	47.0	Fjob	4.0	1.0	NA	35	441
0.0	0.0	NA	0.0	-1.0	pass	36	441
0.0	0.0	NA	0.0	-1.0	fail	37	441
0.0	0.0	NA	0.0	-1.0	fail	38	441
48.0	49.0	Walc	0.625	1.0	NA	39	441
0.0	0.0	NA	0.0	-1.0	pass	40	441
0.0	0.0	NA	0.0	-1.0	fail	41	441
50.0	51.0	schoolsup	1.0	1.0	NA	42	441
0.0	0.0	NA	0.0	-1.0	pass	43	441
52.0	53.0	goout	0.875	1.0	NA	44	441
0.0	0.0	NA	0.0	-1.0	pass	45	441
54.0	55.0	health	0.875	1.0	NA	46	441
0.0	0.0	NA	0.0	-1.0	fail	47	441
0.0	0.0	NA	0.0	-1.0	pass	48	441
0.0	0.0	NA	0.0	-1.0	fail	49	441
56.0	57.0	goout	0.625	1.0	NA	50	441
0.0	0.0	NA	0.0	-1.0	fail	51	441
0.0	0.0	NA	0.0	-1.0	fail	52	441
0.0	0.0	NA	0.0	-1.0	pass	53	441
0.0	0.0	NA	0.0	-1.0	fail	54	441
58.0	59.0	goout	0.875	1.0	NA	55	441
0.0	0.0	NA	0.0	-1.0	pass	56	441
0.0	0.0	NA	0.0	-1.0	fail	57	441
0.0	0.0	NA	0.0	-1.0	fail	58	441
60.0	61.0	freetime	0.875	1.0	NA	59	441
0.0	0.0	NA	0.0	-1.0	pass	60	441
62.0	63.0	G1	0.34375	1.0	NA	61	441
0.0	0.0	NA	0.0	-1.0	pass	62	441
0.0	0.0	NA	0.0	-1.0	fail	63	441
2.0	3.0	G1	0.40625	1.0	NA	1	442
4.0	5.0	age	0.3571428571428571	1.0	NA	2	442
6.0	7.0	G1	0.46875	1.0	NA	3	442
8.0	9.0	failures	0.5	1.0	NA	4	442
10.0	11.0	absences	0.03333333333333333	1.0	NA	5	442
12.0	13.0	G2	0.5	1.0	NA	6	442
14.0	15.0	G1	0.53125	1.0	NA	7	442
16.0	17.0	Mjob	6.0	1.0	NA	8	442
18.0	19.0	paid	1.0	1.0	NA	9	442
0.0	0.0	NA	0.0	-1.0	fail	10	442
20.0	21.0	G2	0.5789473684210527	1.0	NA	11	442
22.0	23.0	Dalc	0.875	1.0	NA	12	442
24.0	25.0	age	0.3571428571428571	1.0	NA	13	442
26.0	27.0	internet	1.0	1.0	NA	14	442
0.0	0.0	NA	0.0	-1.0	pass	15	442
28.0	29.0	absences	0.06666666666666667	1.0	NA	16	442
30.0	31.0	address	1.0	1.0	NA	17	442
0.0	0.0	NA	0.0	-1.0	fail	18	442
32.0	33.0	schoolsup	1.0	1.0	NA	19	442
34.0	35.0	failures	0.6666666666666666	1.0	NA	20	442
0.0	0.0	NA	0.0	-1.0	pass	21	442
36.0	37.0	schoolsup	1.0	1.0	NA	22	442
0.0	0.0	NA	0.0	-1.0	pass	23	442
38.0	39.0	Medu	0.875	1.0	NA	24	442
0.0	0.0	NA	0.0	-1.0	fail	25	442
40.0	41.0	G2	0.5263157894736842	1.0	NA	26	442
42.0	43.0	Fjob	1.0	1.0	NA	27	442
44.0	45.0	reason	3.0	1.0	NA	28	442
46.0	47.0	Walc	0.375	1.0	NA	29	442
48.0	49.0	health	0.625	1.0	NA	30	442
50.0	51.0	romantic	1.0	1.0	NA	31	442
0.0	0.0	NA	0.0	-1.0	fail	32	442
0.0	0.0	NA	0.0	-1.0	pass	33	442
52.0	53.0	schoolsup	1.0	1.0	NA	34	442
0.0	0.0	NA	0.0	-1.0	pass	35	442
54.0	55.0	Walc	0.625	1.0	NA	36	442
0.0	0.0	NA	0.0	-1.0	fail	37	442
56.0	57.0	traveltime	0.16666666666666666	1.0	NA	38	442
0.0	0.0	NA	0.0	-1.0	pass	39	442
0.0	0.0	NA	0.0	-1.0	fail	40	442
0.0	0.0	NA	0.0	-1.0	pass	41	442
58.0	59.0	age	0.2857142857142857	1.0	NA	42	442
0.0	0.0	NA	0.0	-1.0	pass	43	442
60.0	61.0	G1	0.28125	1.0	NA	44	442
0.0	0.0	NA	0.0	-1.0	fail	45	442
62.0	63.0	failures	0.16666666666666666	1.0	NA	46	442
0.0	0.0	NA	0.0	-1.0	fail	47	442
0.0	0.0	NA	0.0	-1.0	pass	48	442
64.0	65.0	romantic	1.0	1.0	NA	49	442
66.0	67.0	goout	0.375	1.0	NA	50	442
68.0	69.0	G1	0.34375	1.0	NA	51	442
0.0	0.0	NA	0.0	-1.0	fail	52	442
70.0	71.0	G1	0.21875	1.0	NA	53	442
72.0	73.0	Medu	0.625	1.0	NA	54	442
0.0	0.0	NA	0.0	-1.0	fail	55	442
0.0	0.0	NA	0.0	-1.0	pass	56	442
74.0	75.0	famsize	1.0	1.0	NA	57	442
0.0	0.0	NA	0.0	-1.0	fail	58	442
0.0	0.0	NA	0.0	-1.0	pass	59	442
76.0	77.0	famsize	1.0	1.0	NA	60	442
78.0	79.0	paid	1.0	1.0	NA	61	442
80.0	81.0	absences	0.17333333333333334	1.0	NA	62	442
0.0	0.0	NA	0.0	-1.0	pass	63	442
82.0	83.0	Walc	0.5	1.0	NA	64	442
0.0	0.0	NA	0.0	-1.0	fail	65	442
0.0	0.0	NA	0.0	-1.0	pass	66	442
84.0	85.0	guardian	3.0	1.0	NA	67	442
0.0	0.0	NA	0.0	-1.0	fail	68	442
0.0	0.0	NA	0.0	-1.0	pass	69	442
0.0	0.0	NA	0.0	-1.0	fail	70	442
0.0	0.0	NA	0.0	-1.0	pass	71	442
0.0	0.0	NA	0.0	-1.0	pass	72	442
86.0	87.0	Mjob	2.0	1.0	NA	73	442
0.0	0.0	NA	0.0	-1.0	pass	74	442
0.0	0.0	NA	0.0	-1.0	fail	75	442
0.0	0.0	NA	0.0	-1.0	fail	76	442
0.0	0.0	NA	0.0	-1.0	fail	77	442
0.0	0.0	NA	0.0	-1.0	fail	78	442
0.0	0.0	NA	0.0	-1.0	pass	79	442
88.0	89.0	G1	0.34375	1.0	NA	80	442
0.0	0.0	NA	0.0	-1.0	fail	81	442
0.0	0.0	NA	0.0	-1.0	fail	82	442
0.0	0.0	NA	0.0	-1.0	pass	83	442
90.0	91.0	Fjob	1.0	1.0	NA	84	442
0.0	0.0	NA	0.0	-1.0	pass	85	442
92.0	93.0	traveltime	0.16666666666666666	1.0	NA	86	442
0.0	0.0	NA	0.0	-1.0	fail	87	442
0.0	0.0	NA	0.0	-1.0	pass	88	442
0.0	0.0	NA	0.0	-1.0	fail	89	442
0.0	0.0	NA	0.0	-1.0	pass	90	442
94.0	95.0	G1	0.28125	1.0	NA	91	442
0.0	0.0	NA	0.0	-1.0	pass	92	442
0.0	0.0	NA	0.0	-1.0	fail	93	442
0.0	0.0	NA	0.0	-1.0	fail	94	442
96.0	97.0	freetime	0.625	1.0	NA	95	442
98.0	99.0	famsup	1.0	1.0	NA	96	442
0.0	0.0	NA	0.0	-1.0	fail	97	442
0.0	0.0	NA	0.0	-1.0	fail	98	442
0.0	0.0	NA	0.0	-1.0	pass	99	442
2.0	3.0	age	0.8571428571428572	1.0	NA	1	443
4.0	5.0	failures	0.5	1.0	NA	2	443
0.0	0.0	NA	0.0	-1.0	fail	3	443
6.0	7.0	paid	1.0	1.0	NA	4	443
8.0	9.0	internet	1.0	1.0	NA	5	443
10.0	11.0	Fedu	0.625	1.0	NA	6	443
12.0	13.0	G2	0.4473684210526315	1.0	NA	7	443
14.0	15.0	traveltime	0.8333333333333333	1.0	NA	8	443
16.0	17.0	G2	0.5	1.0	NA	9	443
18.0	19.0	G2	0.5	1.0	NA	10	443
20.0	21.0	studytime	0.5	1.0	NA	11	443
0.0	0.0	NA	0.0	-1.0	fail	12	443
22.0	23.0	age	0.5	1.0	NA	13	443
0.0	0.0	NA	0.0	-1.0	pass	14	443
0.0	0.0	NA	0.0	-1.0	fail	15	443
24.0	25.0	failures	0.8333333333333333	1.0	NA	16	443
0.0	0.0	NA	0.0	-1.0	pass	17	443
26.0	27.0	G1	0.46875	1.0	NA	18	443
28.0	29.0	G2	0.5526315789473684	1.0	NA	19	443
30.0	31.0	Fjob	2.0	1.0	NA	20	443
32.0	33.0	activities	1.0	1.0	NA	21	443
34.0	35.0	activities	1.0	1.0	NA	22	443
36.0	37.0	Medu	0.875	1.0	NA	23	443
0.0	0.0	NA	0.0	-1.0	fail	24	443
38.0	39.0	reason	3.0	1.0	NA	25	443
40.0	41.0	freetime	0.125	1.0	NA	26	443
42.0	43.0	freetime	0.375	1.0	NA	27	443
44.0	45.0	famsup	1.0	1.0	NA	28	443
0.0	0.0	NA	0.0	-1.0	pass	29	443
0.0	0.0	NA	0.0	-1.0	fail	30	443
46.0	47.0	G2	0.5	1.0	NA	31	443
48.0	49.0	goout	0.375	1.0	NA	32	443
50.0	51.0	famsize	1.0	1.0	NA	33	443
52.0	53.0	studytime	0.5	1.0	NA	34	443
54.0	55.0	freetime	0.625	1.0	NA	35	443
0.0	0.0	NA	0.0	-1.0	pass	36	443
0.0	0.0	NA	0.0	-1.0	fail	37	443
56.0	57.0	G2	0.39473684210526316	1.0	NA	38	443
0.0	0.0	NA	0.0	-1.0	pass	39	443
0.0	0.0	NA	0.0	-1.0	pass	40	443
0.0	0.0	NA	0.0	-1.0	fail	41	443
0.0	0.0	NA	0.0	-1.0	fail	42	443
0.0	0.0	NA	0.0	-1.0	pass	43	443
0.0	0.0	NA	0.0	-1.0	pass	44	443
58.0	59.0	Walc	0.25	1.0	NA	45	443
60.0	61.0	Dalc	0.375	1.0	NA	46	443
0.0	0.0	NA	0.0	-1.0	pass	47	443
62.0	63.0	failures	0.16666666666666666	1.0	NA	48	443
0.0	0.0	NA	0.0	-1.0	pass	49	443
64.0	65.0	failures	0.16666666666666666	1.0	NA	50	443
0.0	0.0	NA	0.0	-1.0	pass	51	443
0.0	0.0	NA	0.0	-1.0	pass	52	443
66.0	67.0	goout	0.75	1.0	NA	53	443
68.0	69.0	G2	0.5	1.0	NA	54	443
70.0	71.0	Fjob	8.0	1.0	NA	55	443
0.0	0.0	NA	0.0	-1.0	fail	56	443
0.0	0.0	NA	0.0	-1.0	pass	57	443
0.0	0.0	NA	0.0	-1.0	fail	58	443
0.0	0.0	NA	0.0	-1.0	pass	59	443
0.0	0.0	NA	0.0	-1.0	fail	60	443
0.0	0.0	NA	0.0	-1.0	pass	61	443
0.0	0.0	NA	0.0	-1.0	fail	62	443
0.0	0.0	NA	0.0	-1.0	pass	63	443
72.0	73.0	G2	0.6578947368421052	1.0	NA	64	443
0.0	0.0	NA	0.0	-1.0	pass	65	443
0.0	0.0	NA	0.0	-1.0	pass	66	443
0.0	0.0	NA	0.0	-1.0	fail	67	443
74.0	75.0	Walc	0.625	1.0	NA	68	443
0.0	0.0	NA	0.0	-1.0	pass	69	443
76.0	77.0	G1	0.59375	1.0	NA	70	443
78.0	79.0	age	0.21428571428571427	1.0	NA	71	443
0.0	0.0	NA	0.0	-1.0	fail	72	443
0.0	0.0	NA	0.0	-1.0	pass	73	443
0.0	0.0	NA	0.0	-1.0	pass	74	443
0.0	0.0	NA	0.0	-1.0	fail	75	443
0.0	0.0	NA	0.0	-1.0	fail	76	443
0.0	0.0	NA	0.0	-1.0	pass	77	443
80.0	81.0	traveltime	0.16666666666666666	1.0	NA	78	443
0.0	0.0	NA	0.0	-1.0	pass	79	443
0.0	0.0	NA	0.0	-1.0	pass	80	443
82.0	83.0	famsize	1.0	1.0	NA	81	443
0.0	0.0	NA	0.0	-1.0	pass	82	443
0.0	0.0	NA	0.0	-1.0	fail	83	443
2.0	3.0	G1	0.46875	1.0	NA	1	444
4.0	5.0	G1	0.28125	1.0	NA	2	444
6.0	7.0	age	0.07142857142857142	1.0	NA	3	444
8.0	9.0	goout	0.375	1.0	NA	4	444
10.0	11.0	G2	0.4473684210526315	1.0	NA	5	444
12.0	13.0	freetime	0.625	1.0	NA	6	444
0.0	0.0	NA	0.0	-1.0	pass	7	444
14.0	15.0	absences	0.06666666666666667	1.0	NA	8	444
16.0	17.0	schoolsup	1.0	1.0	NA	9	444
18.0	19.0	schoolsup	1.0	1.0	NA	10	444
20.0	21.0	famsize	1.0	1.0	NA	11	444
22.0	23.0	G2	0.2631578947368421	1.0	NA	12	444
0.0	0.0	NA	0.0	-1.0	pass	13	444
24.0	25.0	reason	1.0	1.0	NA	14	444
0.0	0.0	NA	0.0	-1.0	fail	15	444
0.0	0.0	NA	0.0	-1.0	fail	16	444
26.0	27.0	goout	0.625	1.0	NA	17	444
0.0	0.0	NA	0.0	-1.0	fail	18	444
28.0	29.0	traveltime	0.5	1.0	NA	19	444
30.0	31.0	studytime	0.5	1.0	NA	20	444
32.0	33.0	Fedu	0.625	1.0	NA	21	444
0.0	0.0	NA	0.0	-1.0	fail	22	444
0.0	0.0	NA	0.0	-1.0	pass	23	444
0.0	0.0	NA	0.0	-1.0	fail	24	444
34.0	35.0	Fjob	4.0	1.0	NA	25	444
36.0	37.0	G2	0.42105263157894735	1.0	NA	26	444
0.0	0.0	NA	0.0	-1.0	fail	27	444
0.0	0.0	NA	0.0	-1.0	fail	28	444
0.0	0.0	NA	0.0	-1.0	pass	29	444
38.0	39.0	Medu	0.625	1.0	NA	30	444
40.0	41.0	Fjob	1.0	1.0	NA	31	444
42.0	43.0	failures	0.8333333333333333	1.0	NA	32	444
44.0	45.0	Walc	0.125	1.0	NA	33	444
0.0	0.0	NA	0.0	-1.0	pass	34	444
0.0	0.0	NA	0.0	-1.0	fail	35	444
0.0	0.0	NA	0.0	-1.0	fail	36	444
0.0	0.0	NA	0.0	-1.0	pass	37	444
0.0	0.0	NA	0.0	-1.0	pass	38	444
46.0	47.0	health	0.875	1.0	NA	39	444
0.0	0.0	NA	0.0	-1.0	pass	40	444
48.0	49.0	age	0.07142857142857142	1.0	NA	41	444
50.0	51.0	G1	0.40625	1.0	NA	42	444
0.0	0.0	NA	0.0	-1.0	pass	43	444
52.0	53.0	famrel	0.875	1.0	NA	44	444
54.0	55.0	studytime	0.16666666666666666	1.0	NA	45	444
56.0	57.0	Fjob	8.0	1.0	NA	46	444
58.0	59.0	Medu	0.875	1.0	NA	47	444
60.0	61.0	absences	0.04	1.0	NA	48	444
62.0	63.0	absences	0.03333333333333333	1.0	NA	49	444
0.0	0.0	NA	0.0	-1.0	fail	50	444
64.0	65.0	Fjob	4.0	1.0	NA	51	444
0.0	0.0	NA	0.0	-1.0	fail	52	444
0.0	0.0	NA	0.0	-1.0	pass	53	444
0.0	0.0	NA	0.0	-1.0	pass	54	444
0.0	0.0	NA	0.0	-1.0	pass	55	444
0.0	0.0	NA	0.0	-1.0	fail	56	444
0.0	0.0	NA	0.0	-1.0	pass	57	444
66.0	67.0	Mjob	4.0	1.0	NA	58	444
0.0	0.0	NA	0.0	-1.0	pass	59	444
0.0	0.0	NA	0.0	-1.0	pass	60	444
0.0	0.0	NA	0.0	-1.0	pass	61	444
0.0	0.0	NA	0.0	-1.0	fail	62	444
68.0	69.0	absences	0.04666666666666667	1.0	NA	63	444
0.0	0.0	NA	0.0	-1.0	pass	64	444
0.0	0.0	NA	0.0	-1.0	fail	65	444
0.0	0.0	NA	0.0	-1.0	fail	66	444
0.0	0.0	NA	0.0	-1.0	pass	67	444
0.0	0.0	NA	0.0	-1.0	pass	68	444
0.0	0.0	NA	0.0	-1.0	fail	69	444
2.0	3.0	absences	0.006666666666666667	1.0	NA	1	445
4.0	5.0	G1	0.46875	1.0	NA	2	445
6.0	7.0	famsup	1.0	1.0	NA	3	445
8.0	9.0	age	0.07142857142857142	1.0	NA	4	445
